Brand,Year,Model,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats,Price,doors_int,seats_int,LitresPer100km,used_0_new_1,transmission_auto,age,color_primary,std_color,color_black,color_white,color_gray,color_silver,color_red,fuel_bucket,fuel_cat_Gasoline,fuel_cat_Diesel,fuel_cat_Electric,fuel_cat_Hybrid,Brand_Bucket,brand_cat_Economy,brand_cat_Luxury,brand_cat_Premium,brand_cat_Ultra Luxury,cylinders,engine_l,make_model,price_bin,make_model_segment,CarBodyType_Cleaned,log_price,age_squared,Body_type_Other,Body_type_SUV,Body_type_Sedan,Body_type_Wagon,Make_Model_cat_economy,Make_Model_cat_premium
Kia,2022.0,Stonic,SUV,2022 Kia Stonic S,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.7 L / 100 km,26345.0,White / Black,"Hobart, TAS",4 cyl,SUV, 4 Doors, 5 Seats,25990.0,4,5,6.7,0,1,1.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.4,Kia Stonic,20–35k,economy,SUV,10.165505603232393,1.0,0,1,0,0,1,0
Isuzu,2018.0,D-MAX,Ute / Tray,2018 Isuzu D-MAX LS-Terrain HI-Ride (4X4),USED,Automatic,"4 cyl, 3 L",4WD,Diesel,7.9 L / 100 km,32596.0,White / Black,"Derwent Park, TAS",4 cyl,Ute / Tray, 4 Doors, 5 Seats,49990.0,4,5,7.9,0,1,5.0,White,white,0,1,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,4,3.0,Isuzu D-MAX,35–65k,premium,Other,10.819598268208338,25.0,1,0,0,0,0,1
Toyota,2019.0,Camry,Sedan,2019 Toyota Camry Ascent,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.8 L / 100 km,83474.0,White / Black,"Hoppers Crossing, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,31990.0,4,5,7.8,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Toyota Camry,20–35k,economy,Sedan,10.373209892223665,16.0,0,0,1,0,1,0
Mercedes-Benz,2018.0,GLA220,SUV,2018 Mercedes-Benz GLA220 D,USED,Automatic,"4 cyl, 2.1 L",Front,Diesel,4.5 L / 100 km,93488.0,Black / Black,"Port Melbourne, VIC",4 cyl,SUV, 4 Doors, 5 Seats,34980.0,4,5,4.5,0,1,5.0,Black,black,1,0,0,0,0,Others,0,0,0,0,Luxury,0,1,0,0,4,2.1,Mercedes-Benz GLA220,20–35k,economy,SUV,10.462560335928407,25.0,0,1,0,0,1,0
Holden,2010.0,Commodore,Wagon,2010 Holden Commodore Omega,USED,Automatic,"6 cyl, 3 L",Rear,Unleaded,9.3 L / 100 km,155562.0,Red / -,"Gilles Plains, SA",6 cyl,Wagon, 4 Doors, 5 Seats,11988.0,4,5,9.3,0,1,13.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.0,Holden Commodore,0–20k,budget,Wagon,9.391744841707654,169.0,0,0,0,1,0,0
Toyota,2019.0,Corolla,Sedan,2019 Toyota Corolla Ascent,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,6.6 L / 100 km,80121.0,White / Black,"Hillcrest, SA",4 cyl,Sedan, 4 Doors, 5 Seats,22880.0,4,5,6.6,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.8,Toyota Corolla,20–35k,economy,Sedan,10.038062150832348,16.0,0,0,1,0,1,0
Volkswagen,2018.0,Tiguan,SUV,2018 Volkswagen Tiguan 132 TSI Comfortline,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7.5 L / 100 km,95338.0,Blue / -,"Blair Athol, SA",4 cyl,SUV, 4 Doors, 5 Seats,27990.0,4,5,7.5,0,1,5.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Volkswagen Tiguan,20–35k,premium,SUV,10.239638308916676,25.0,0,1,0,0,0,1
Ford,2016.0,Territory,SUV,2016 Ford Territory Titanium (rwd),USED,Automatic,"6 cyl, 2.7 L",Rear,Diesel,8.2 L / 100 km,142698.0,Silver / -,"Moorooka, QLD",6 cyl,SUV, 4 Doors, 7 Seats,25990.0,4,7,8.2,0,1,7.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,6,2.7,Ford Territory,20–35k,budget,SUV,10.165505603232393,49.0,0,1,0,0,0,0
Mazda,2021.0,MX-30,SUV,2021 Mazda MX-30 G20E Astina Mhev,USED,Automatic,"4 cyl, 2 L",Front,Hybrid,6.4 L / 100 km,16865.0,Grey / -,"Totness, SA",4 cyl,SUV, 4 Doors, 5 Seats,34990.0,4,5,6.4,0,1,2.0,Grey,gray,0,0,1,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.0,Mazda MX-30,20–35k,economy,SUV,10.462846164547514,4.0,0,1,0,0,1,0
Mazda,2017.0,3,Hatchback,2017 Mazda 3 SP25,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6.1 L / 100 km,45799.0,Black / Black,"Deer Park, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,27990.0,5,5,6.1,0,1,6.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 3,20–35k,budget,Hatchback,10.239638308916676,36.0,0,0,0,0,0,0
Suzuki,2018.0,Grand,SUV,2018 Suzuki Grand Vitara Sports (4X4),USED,Automatic,"4 cyl, 2.4 L",4WD,Unleaded,9.9 L / 100 km,131735.0,White / -,"Woodridge, QLD",4 cyl,SUV, 4 Doors, 5 Seats,26990.0,4,5,9.9,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.4,Suzuki Grand,20–35k,budget,SUV,10.203258756085228,25.0,0,1,0,0,0,0
Holden,2018.0,Commodore,Wagon,2018 Holden Commodore LT,USED,Automatic,"4 cyl, 2 L",Front,Premium,7.7 L / 100 km,22779.0,White / Black,"Gawler South, SA",4 cyl,Wagon, 4 Doors, 5 Seats,26990.0,4,5,7.7,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Holden Commodore,20–35k,budget,Wagon,10.203258756085228,25.0,0,0,0,1,0,0
Hyundai,2022.0,Tucson,SUV,2022 Hyundai Tucson Highlander (awd),USED,Automatic,"4 cyl, 1.6 L",AWD,Unleaded,7.2 L / 100 km,25743.0,Grey / -,"Ingle Farm, SA",4 cyl,SUV, 4 Doors, 5 Seats,57895.0,4,5,7.2,0,1,1.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.6,Hyundai Tucson,35–65k,economy,SUV,10.966403576545964,1.0,0,1,0,0,1,0
Hyundai,2015.0,Elantra,Sedan,2015 Hyundai Elantra Active,USED,Automatic,"4 cyl, 1.8 L",Front,Unleaded,7.1 L / 100 km,75209.0,Silver / -,"Ingle Farm, SA",4 cyl,Sedan, 4 Doors, 5 Seats,17895.0,4,5,7.1,0,1,8.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.8,Hyundai Elantra,0–20k,budget,Sedan,9.792332503169966,64.0,0,0,1,0,0,0
Toyota,2018.0,Kluger,SUV,2018 Toyota Kluger GXL (4X4),USED,Automatic,"6 cyl, 3.5 L",AWD,Unleaded,9.5 L / 100 km,81960.0,White / Grey,"Swan Hill, VIC",6 cyl,SUV, 4 Doors, 7 Seats,40880.0,4,7,9.5,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,6,3.5,Toyota Kluger,35–65k,premium,SUV,10.618420686417931,25.0,0,1,0,0,0,1
Mazda,2015.0,CX-5,SUV,2015 Mazda CX-5 Grand Tourer (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4 L / 100 km,134505.0,White / Black,"Springwood, QLD",4 cyl,SUV, 4 Doors, 5 Seats,24998.0,4,5,7.4,0,1,8.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda CX-5,20–35k,economy,SUV,10.126591103050316,64.0,0,1,0,0,1,0
Ford,2020.0,Ranger,Ute / Tray,2020 Ford Ranger XL 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.7 L / 100 km,73491.0,White / -,"Clare, SA",5 cyl,Ute / Tray, 4 Doors, 5 Seats,41980.0,4,5,8.7,0,1,3.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,35–65k,premium,Other,10.64497241395799,9.0,1,0,0,0,0,1
Toyota,2022.0,RAV4,SUV,2022 Toyota RAV4 Edge (awd) Hybrid,USED,Automatic,"4 cyl, 2.5 L",AWD,Hybrid,4.8 L / 100 km,33486.0,Black / -,"Hillcrest, SA",4 cyl,SUV, 5 Doors, 5 Seats,63880.0,5,5,4.8,0,1,1.0,Black,black,1,0,0,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.5,Toyota RAV4,35–65k,premium,SUV,11.064777256558331,1.0,0,1,0,0,0,1
Toyota,2019.0,Camry,Sedan,2019 Toyota Camry Ascent (hybrid),USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.2 L / 100 km,64414.0,White / -,"Essendon Fields, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,37465.0,4,5,4.2,0,1,4.0,White,white,0,1,0,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.5,Toyota Camry,35–65k,economy,Sedan,10.531189134021004,16.0,0,0,1,0,1,0
Nissan,2011.0,X-Trail,SUV,2011 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,Unleaded,9.1 L / 100 km,180393.0,White / -,"Gilles Plains, SA",4 cyl,SUV, 4 Doors, 5 Seats,11988.0,4,5,9.1,0,1,12.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,0–20k,economy,SUV,9.391744841707654,144.0,0,1,0,0,1,0
Nissan,2019.0,X-Trail,SUV,2019 Nissan X-Trail ST (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,75568.0,White / -,"Nuriootpa, SA",4 cyl,SUV, 4 Doors, 5 Seats,26780.0,4,5,7.9,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,20–35k,economy,SUV,10.195447959847472,16.0,0,1,0,0,1,0
Mazda,2015.0,BT-50,Ute / Tray,2015 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2 L / 100 km,132707.0,White / Grey,"Woodridge, QLD",5 cyl,Ute / Tray, 4 Doors, 5 Seats,37990.0,4,5,9.2,0,1,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Mazda BT-50,35–65k,economy,Other,10.54510456855174,64.0,1,0,0,0,1,0
Nissan,2015.0,X-Trail,SUV,2015 Nissan X-Trail ST-L (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,7.9 L / 100 km,121153.0,White / Black,"Para Hills West, SA",4 cyl,SUV, 4 Doors, 5 Seats,21888.0,4,5,7.9,0,1,8.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.5,Nissan X-Trail,20–35k,economy,SUV,9.993739506513155,64.0,0,1,0,0,1,0
Mazda,2011.0,3,Sedan,2011 Mazda 3 SP25,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,8.6 L / 100 km,194101.0,White / -,"Gladstone, QLD",4 cyl,Sedan, 4 Doors, 5 Seats,12990.0,4,5,8.6,0,1,12.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 3,0–20k,budget,Sedan,9.472012088995733,144.0,0,0,1,0,0,0
Nissan,2020.0,Qashqai,SUV,2020 Nissan Qashqai TI,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9 L / 100 km,78958.0,White / Black,"Hendra, QLD",4 cyl,SUV, 4 Doors, 5 Seats,28992.0,4,5,6.9,0,1,3.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Nissan Qashqai,20–35k,economy,SUV,10.274809700521592,9.0,0,1,0,0,1,0
Mercedes-Benz,2013.0,CLA45,Sedan,2013 Mercedes-Benz CLA45 AMG,USED,Automatic,"4 cyl, 2 L",AWD,Premium,7 L / 100 km,128568.0,Grey / Black,"Totness, SA",4 cyl,Sedan, 4 Doors, 5 Seats,40990.0,4,5,7.0,0,1,10.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Luxury,0,1,0,0,4,2.0,Mercedes-Benz CLA45,35–65k,premium,Sedan,10.621107809394994,100.0,0,0,1,0,0,1
Mazda,2016.0,BT-50,Ute / Tray,2016 Mazda BT-50 XT (4X2),USED,Manual,"5 cyl, 3.2 L",Rear,Diesel,8.4 L / 100 km,75760.0,White / -,"Windsor Gardens, SA",5 cyl,Ute / Tray, 2 Doors, 3 Seats,27990.0,2,3,8.4,0,0,7.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Mazda BT-50,20–35k,economy,Other,10.239638308916676,49.0,1,0,0,0,1,0
Holden,2017.0,Captiva,SUV,2017 Holden Captiva 7 LTZ (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,8.1 L / 100 km,134396.0,Silver / Grey,"Nuriootpa, SA",4 cyl,SUV, 4 Doors, 7 Seats,19990.0,4,7,8.1,0,1,6.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Economy,1,0,0,0,4,2.2,Holden Captiva,0–20k,budget,SUV,9.903037451255743,36.0,0,1,0,0,0,0
Ford,2018.0,Focus,Hatchback,2018 Ford Focus ST-Line,USED,Automatic,"3 cyl, 1.5 L",Front,Unleaded,6.4 L / 100 km,59680.0,Grey / -,"Elizabeth, SA",3 cyl,Hatchback, 4 Doors, 5 Seats,24873.0,4,5,6.4,0,1,5.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,3,1.5,Ford Focus,20–35k,budget,Hatchback,10.121578360213686,25.0,0,0,0,0,0,0
Nissan,2018.0,Qashqai,SUV,2018 Nissan Qashqai ST-L,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9 L / 100 km,53747.0,White / Black,"Hendra, QLD",4 cyl,SUV, 4 Doors, 5 Seats,23577.0,4,5,6.9,0,1,5.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Nissan Qashqai,20–35k,economy,SUV,10.068069352852072,25.0,0,1,0,0,1,0
Mazda,2011.0,3,Sedan,2011 Mazda 3 NEO,USED,Manual,"4 cyl, 2 L",Front,Unleaded,7.9 L / 100 km,18471.0,Silver / -,"Hawthorn, SA",4 cyl,Sedan, 4 Doors, 5 Seats,16485.0,4,5,7.9,0,0,12.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Mazda 3,0–20k,budget,Sedan,9.710266814873172,144.0,0,0,1,0,0,0
Mitsubishi,2020.0,Outlander,SUV,2020 Mitsubishi Outlander ES 7 Seat (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,Unleaded,7.2 L / 100 km,57964.0,Red / -,"Eagle Farm, QLD",4 cyl,SUV, 4 Doors, 7 Seats,28990.0,4,7,7.2,0,1,3.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.4,Mitsubishi Outlander,20–35k,economy,SUV,10.274740715974103,9.0,0,1,0,0,1,0
Honda,2016.0,Civic,Sedan,2016 Honda Civic VTI-L,USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,6 L / 100 km,55656.0,Blue / -,"Elsternwick, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,28990.0,4,5,6.0,0,1,7.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.5,Honda Civic,20–35k,economy,Sedan,10.274740715974103,49.0,0,0,1,0,1,0
Ford,2015.0,Falcon,Ute / Tray,2015 Ford Falcon XR6 (lpi),USED,Automatic,"6 cyl, 4 L",Rear,LPG,13.9 L / 100 km,178049.0,Black / Black,"Brooklyn, VIC",6 cyl,Ute / Tray, 2 Doors, 2 Seats,31787.0,2,2,13.5,0,1,8.0,Black,black,1,0,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,6,4.0,Ford Falcon,20–35k,budget,Other,10.36684413906007,64.0,1,0,0,0,0,0
Ford,2015.0,Ranger,Ute / Tray,2015 Ford Ranger XLT 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,Diesel,8.3 L / 100 km,95104.0,White / White,"Ingle Farm, SA",5 cyl,Ute / Tray, 4 Doors, 5 Seats,36895.0,4,5,8.3,0,0,8.0,White,white,0,1,0,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,35–65k,premium,Other,10.515858423068785,64.0,1,0,0,0,0,1
Holden,2014.0,Calais,Sedan,2014 Holden Calais V,USED,Automatic,"6 cyl, 3.6 L",Rear,Unleaded,9.5 L / 100 km,92474.0,Green / Black,"Pinkenba, QLD",6 cyl,Sedan, 4 Doors, 5 Seats,25990.0,4,5,9.5,0,1,9.0,Green,others,0,0,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.6,Holden Calais,20–35k,economy,Sedan,10.165505603232393,81.0,0,0,1,0,1,0
Holden,2019.0,Commodore,Hatchback,2019 Holden Commodore RS,USED,Automatic,"6 cyl, 3.6 L",AWD,Unleaded,8.9 L / 100 km,93523.0,White / Black,"Gawler South, SA",6 cyl,Hatchback, 5 Doors, 5 Seats,23480.0,5,5,8.9,0,1,4.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,6,3.6,Holden Commodore,20–35k,budget,Hatchback,10.063946862472948,16.0,0,0,0,0,0,0
Mazda,2019.0,CX-5,SUV,2019 Mazda CX-5 GT (4X4),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,8.2 L / 100 km,96265.0,Red / -,"Elizabeth, SA",4 cyl,SUV, 4 Doors, 5 Seats,30987.0,4,5,8.2,0,1,4.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda CX-5,20–35k,economy,SUV,10.341355311751792,16.0,0,1,0,0,1,0
Renault,2016.0,Kangoo,Commercial,2016 Renault Kangoo 1.6 SWB,USED,Automatic,"4 cyl, 1.6 L",Front,Unleaded,8.2 L / 100 km,119410.0,White / Grey,"Moorooka, QLD",4 cyl,Commercial, 3 Doors, 2 Seats,19990.0,3,2,8.2,0,1,7.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.6,Renault Kangoo,0–20k,budget,Other,9.903037451255743,49.0,1,0,0,0,0,0
Ford,2018.0,Ranger,Ute / Tray,2018 Ford Ranger XL 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,8.7 L / 100 km,185763.0,Grey / -,"Blair Athol, SA",5 cyl,Ute / Tray, 2 Doors, 2 Seats,31999.0,2,2,8.7,0,1,5.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,20–35k,premium,Other,10.373491181781864,25.0,1,0,0,0,0,1
Nissan,2019.0,Qashqai,SUV,2019 Nissan Qashqai ST,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6.9 L / 100 km,81901.0,Silver / Black,"Gawler South, SA",4 cyl,SUV, 4 Doors, 5 Seats,24990.0,4,5,6.9,0,1,4.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Nissan Qashqai,20–35k,economy,SUV,10.126271039034782,16.0,0,1,0,0,1,0
Toyota,2021.0,Camry,Sedan,2021 Toyota Camry SL Hybrid,USED,Automatic,"4 cyl, 2.5 L",Front,Hybrid,4.5 L / 100 km,11458.0,Grey / -,"Elsternwick, VIC",4 cyl,Sedan, 4 Doors, 5 Seats,59990.0,4,5,4.5,0,1,2.0,Grey,gray,0,0,1,0,0,Hybrid,0,0,0,1,Premium,0,0,1,0,4,2.5,Toyota Camry,35–65k,economy,Sedan,11.001949829953112,4.0,0,0,1,0,1,0
Hyundai,2020.0,I30,Hatchback,2020 Hyundai I30 Active,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,53590.0,White / Grey,"Ingle Farm, SA",4 cyl,Hatchback, 4 Doors, 5 Seats,25895.0,4,5,7.4,0,1,3.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.16184379560608,9.0,0,0,0,0,1,0
Subaru,2012.0,Impreza,Hatchback,2012 Subaru Impreza 2.0I (awd),USED,Manual,"4 cyl, 2 L",AWD,Unleaded,7.5 L / 100 km,166665.0,Blue / -,"Enfield, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,11990.0,5,5,7.5,0,0,11.0,Blue,others,0,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Subaru Impreza,0–20k,budget,Hatchback,9.391911647379434,121.0,0,0,0,0,0,0
Ford,2016.0,Ranger,Ute / Tray,2016 Ford Ranger XLS 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,Diesel,9.2 L / 100 km,169525.0,Grey / -,"Woodridge, QLD",5 cyl,Ute / Tray, 4 Doors, 5 Seats,37990.0,4,5,9.2,0,1,7.0,Grey,gray,0,0,1,0,0,Others,0,0,0,0,Premium,0,0,1,0,5,3.2,Ford Ranger,35–65k,premium,Other,10.54510456855174,49.0,1,0,0,0,0,1
Holden,2018.0,Calais,Hatchback,2018 Holden Calais,USED,Automatic,"4 cyl, 2 L",Front,Premium,7.6 L / 100 km,29358.0,Silver / Black,"Gawler South, SA",4 cyl,Hatchback, 5 Doors, 5 Seats,30990.0,5,5,7.6,0,1,5.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Holden Calais,20–35k,economy,Hatchback,10.341452118734878,25.0,0,0,0,0,1,0
Subaru,2017.0,Outback,SUV,2017 Subaru Outback 2.5I Premium,USED,Automatic,"4 cyl, 2.5 L",AWD,Premium,7.3 L / 100 km,66340.0,Black / Black,"Brooklyn, VIC",4 cyl,SUV, 4 Doors, 5 Seats,32981.0,4,5,7.3,0,1,6.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Subaru Outback,20–35k,economy,SUV,10.403717237088715,36.0,0,1,0,0,1,0
Subaru,2019.0,Forester,SUV,2019 Subaru Forester 2.5I-S (awd),USED,Automatic,"4 cyl, 2.5 L",AWD,Unleaded,7.4 L / 100 km,54277.0,Red / Black,"Gawler South, SA",4 cyl,SUV, 4 Doors, 5 Seats,38990.0,4,5,7.4,0,1,4.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Subaru Forester,35–65k,economy,SUV,10.571086129249698,16.0,0,1,0,0,1,0
BMW,2017.0,X3,SUV,2017 BMW X3 Xdrive 20I,USED,Automatic,"4 cyl, 2 L",4WD,Premium,7.3 L / 100 km,90199.0,Grey / -,"Slacks Creek, QLD",4 cyl,SUV, 4 Doors, 5 Seats,39990.0,4,5,7.3,0,1,6.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,BMW X3,35–65k,premium,SUV,10.596409707779776,36.0,0,1,0,0,0,1
Kia,2018.0,Sorento,SUV,2018 Kia Sorento SLI (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,Diesel,7.2 L / 100 km,79586.0,Silver / Black,"Gawler South, SA",4 cyl,SUV, 4 Doors, 7 Seats,37990.0,4,7,7.2,0,1,5.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Premium,0,0,1,0,4,2.2,Kia Sorento,35–65k,economy,SUV,10.54510456855174,25.0,0,1,0,0,1,0
Mazda,2014.0,3,Hatchback,2014 Mazda 3 SP25,USED,Automatic,"4 cyl, 2.5 L",Front,Unleaded,6 L / 100 km,53685.0,Grey / Black,"Hoppers Crossing, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,22990.0,5,5,6.0,0,1,9.0,Grey,gray,0,0,1,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.5,Mazda 3,20–35k,budget,Hatchback,10.042858113983936,81.0,0,0,0,0,0,0
Land,2017.0,Rover,SUV,2017 Land Rover Discovery Sport TD4 180 SE 5 Seat,USED,Automatic,"4 cyl, 2 L",AWD,Diesel,5.3 L / 100 km,75441.0,Silver / Grey,"Gepps Cross, SA",4 cyl,SUV, 4 Doors, 5 Seats,36777.0,4,5,5.3,0,1,6.0,Silver,silver,0,0,0,1,0,Others,0,0,0,0,Luxury,0,1,0,0,4,2.0,Land Rover,35–65k,premium,SUV,10.512655119300799,36.0,0,1,0,0,0,1
Toyota,2019.0,Corolla,Hatchback,2019 Toyota Corolla Ascent Sport,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,6 L / 100 km,60910.0,Black / -,"Elsternwick, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats,26977.0,5,5,6.0,0,1,4.0,Black,black,1,0,0,0,0,Gasoline,1,0,0,0,Premium,0,0,1,0,4,2.0,Toyota Corolla,20–35k,economy,Hatchback,10.202776998029625,16.0,0,0,0,0,1,0
Hyundai,2020.0,I30,Hatchback,2020 Hyundai I30,USED,Automatic,"4 cyl, 2 L",Front,Unleaded,7.4 L / 100 km,36044.0,White / Black,"Gawler South, SA",4 cyl,Hatchback, 4 Doors, 5 Seats,25450.0,4,5,7.4,0,1,3.0,White,white,0,1,0,0,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,2.0,Hyundai I30,20–35k,economy,Hatchback,10.144510313937575,9.0,0,0,0,0,1,0
Holden,2019.0,Trax,SUV,2019 Holden Trax LS,USED,Automatic,"4 cyl, 1.4 L",Front,Unleaded,6.7 L / 100 km,86631.0,Silver / Black,"Brooklyn, VIC",4 cyl,SUV, 4 Doors, 5 Seats,18327.0,4,5,6.7,0,1,4.0,Silver,silver,0,0,0,1,0,Gasoline,1,0,0,0,Economy,1,0,0,0,4,1.4,Holden Trax,0–20k,budget,SUV,9.816185224133331,16.0,0,1,0,0,0,0
Mitsubishi,2019.0,Eclipse,SUV,2019 Mitsubishi Eclipse Cross LS (2WD),USED,Automatic,"4 cyl, 1.5 L",Front,Unleaded,7.3 L / 100 km,79732.0,Red / Black,"Brooklyn, VIC",4 cyl,SUV, 4 Doors, 5 Seats,27832.0,4,5,7.3,0,1,4.0,Red,red,0,0,0,0,1,Gasoline,1,0,0,0,Premium,0,0,1,0,4,1.5,Mitsubishi Eclipse,20–35k,economy,SUV,10.233977646051219,16.0,0,1,0,0,1,0
